"state","date","critical_staffing_shortage_today_yes","critical_staffing_shortage_today_no","critical_staffing_shortage_today_not_reported","critical_staffing_shortage_anticipated_within_week_yes","critical_staffing_shortage_anticipated_within_week_no","critical_staffing_shortage_anticipated_within_week_not_reported","hospital_onset_covid","hospital_onset_covid_coverage","inpatient_beds","inpatient_beds_coverage","inpatient_beds_used","inpatient_beds_used_coverage","inpatient_beds_used_covid","inpatient_beds_used_covid_coverage","previous_day_admission_adult_covid_confirmed","previous_day_admission_adult_covid_confirmed_coverage","previous_day_admission_adult_covid_suspected","previous_day_admission_adult_covid_suspected_coverage","previous_day_admission_pediatric_covid_confirmed","previous_day_admission_pediatric_covid_confirmed_coverage","previous_day_admission_pediatric_covid_suspected","previous_day_admission_pediatric_covid_suspected_coverage","staffed_adult_icu_bed_occupancy","staffed_adult_icu_bed_occupancy_coverage","staffed_icu_adult_patients_confirmed_and_suspected_covid","staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage","staffed_icu_adult_patients_confirmed_covid","staffed_icu_adult_patients_confirmed_covid_coverage","total_adult_patients_hospitalized_confirmed_and_suspected_covid","total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage","total_adult_patients_hospitalized_confirmed_covid","total_adult_patients_hospitalized_confirmed_covid_coverage","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage","total_pediatric_patients_hospitalized_confirmed_covid","total_pediatric_patients_hospitalized_confirmed_covid_coverage","total_staffed_adult_icu_beds","total_staffed_adult_icu_beds_coverage","inpatient_beds_utilization","inpatient_beds_utilization_coverage","inpatient_beds_utilization_numerator","inpatient_beds_utilization_denominator","percent_of_inpatients_with_covid","percent_of_inpatients_with_covid_coverage","percent_of_inpatients_with_covid_numerator","percent_of_inpatients_with_covid_denominator","inpatient_bed_covid_utilization","inpatient_bed_covid_utilization_coverage","inpatient_bed_covid_utilization_numerator","inpatient_bed_covid_utilization_denominator","adult_icu_bed_covid_utilization","adult_icu_bed_covid_utilization_coverage","adult_icu_bed_covid_utilization_numerator","adult_icu_bed_covid_utilization_denominator","adult_icu_bed_utilization","adult_icu_bed_utilization_coverage","adult_icu_bed_utilization_numerator","adult_icu_bed_utilization_denominator","geocoded_state","previous_day_admission_adult_covid_confirmed_18_19","previous_day_admission_adult_covid_confirmed_18_19_coverage","previous_day_admission_adult_covid_confirmed_20_29","previous_day_admission_adult_covid_confirmed_20_29_coverage","previous_day_admission_adult_covid_confirmed_30_39","previous_day_admission_adult_covid_confirmed_30_39_coverage","previous_day_admission_adult_covid_confirmed_40_49","previous_day_admission_adult_covid_confirmed_40_49_coverage","previous_day_admission_adult_covid_confirmed_50_59","previous_day_admission_adult_covid_confirmed_50_59_coverage","previous_day_admission_adult_covid_confirmed_60_69","previous_day_admission_adult_covid_confirmed_60_69_coverage","previous_day_admission_adult_covid_confirmed_70_79","previous_day_admission_adult_covid_confirmed_70_79_coverage","previous_day_admission_adult_covid_confirmed_80","previous_day_admission_adult_covid_confirmed_80_coverage","previous_day_admission_adult_covid_confirmed_unknown","previous_day_admission_adult_covid_confirmed_unknown_coverage","previous_day_admission_adult_covid_suspected_18_19","previous_day_admission_adult_covid_suspected_18_19_coverage","previous_day_admission_adult_covid_suspected_20_29","previous_day_admission_adult_covid_suspected_20_29_coverage","previous_day_admission_adult_covid_suspected_30_39","previous_day_admission_adult_covid_suspected_30_39_coverage","previous_day_admission_adult_covid_suspected_40_49","previous_day_admission_adult_covid_suspected_40_49_coverage","previous_day_admission_adult_covid_suspected_50_59","previous_day_admission_adult_covid_suspected_50_59_coverage","previous_day_admission_adult_covid_suspected_60_69","previous_day_admission_adult_covid_suspected_60_69_coverage","previous_day_admission_adult_covid_suspected_70_79","previous_day_admission_adult_covid_suspected_70_79_coverage","previous_day_admission_adult_covid_suspected_80_","previous_day_admission_adult_covid_suspected_80_coverage","previous_day_admission_adult_covid_suspected_unknown","previous_day_admission_adult_covid_suspected_unknown_coverage","deaths_covid","deaths_covid_coverage","on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses","on_hand_supply_therapeutic_b_bamlanivimab_courses","on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses","previous_week_therapeutic_a_casirivimab_imdevimab_courses_used","previous_week_therapeutic_b_bamlanivimab_courses_used","previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used","icu_patients_confirmed_influenza","icu_patients_confirmed_influenza_coverage","previous_day_admission_influenza_confirmed","previous_day_admission_influenza_confirmed_coverage","previous_day_deaths_covid_and_influenza","previous_day_deaths_covid_and_influenza_coverage","previous_day_deaths_influenza","previous_day_deaths_influenza_coverage","total_patients_hospitalized_confirmed_influenza","total_patients_hospitalized_confirmed_influenza_and_covid","total_patients_hospitalized_confirmed_influenza_and_covid_coverage","total_patients_hospitalized_confirmed_influenza_coverage","all_pediatric_inpatient_bed_occupied","all_pediatric_inpatient_bed_occupied_coverage","all_pediatric_inpatient_beds","all_pediatric_inpatient_beds_coverage","previous_day_admission_pediatric_covid_confirmed_0_4","previous_day_admission_pediatric_covid_confirmed_0_4_coverage","previous_day_admission_pediatric_covid_confirmed_12_17","previous_day_admission_pediatric_covid_confirmed_12_17_coverage","previous_day_admission_pediatric_covid_confirmed_5_11","previous_day_admission_pediatric_covid_confirmed_5_11_coverage","previous_day_admission_pediatric_covid_confirmed_unknown","previous_day_admission_pediatric_covid_confirmed_unknown_coverage","staffed_icu_pediatric_patients_confirmed_covid","staffed_icu_pediatric_patients_confirmed_covid_coverage","staffed_pediatric_icu_bed_occupancy","staffed_pediatric_icu_bed_occupancy_coverage","total_staffed_pediatric_icu_beds","total_staffed_pediatric_icu_beds_coverage"
"AS","2022-01-09T00:00:00.000","0","1","0","1","0","0","0","1","150","1","72","1","0","1","0","1","0","1","0","1","0","1","3","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.48","1","72","150","0.0","1","0","72","0.0","1","0","150","0.0","1","0","7","0.42857142857142855","1","3","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1",,"0","426",,"10","0",,"0","0","1","0","1",,"0",,"0","0",,"0","1",,"0",,"0",,"0",,"0",,"0","0","1",,"0",,"0",,"0"
"AS","2022-01-08T00:00:00.000","1","0","0","1","0","0","0","1","150","1","65","1","0","1","0","1","0","1","0","1","0","1","4","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.43333333333333335","1","65","150","0.0","1","0","65","0.0","1","0","150","0.0","1","0","7","0.5714285714285714","1","4","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","10","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0"
"AS","2022-01-06T00:00:00.000","1","0","0","1","0","0","0","1","150","1","72","1","0","1","0","1","0","1","0","1","0","1","3","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.48","1","72","150","0.0","1","0","72","0.0","1","0","150","0.0","1","0","7","0.42857142857142855","1","3","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","13","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"AS","2022-01-04T00:00:00.000","0","1","0","0","1","0","0","1","150","1","62","1","0","1","0","1","0","1","0","1","0","1","2","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.41333333333333333","1","62","150","0.0","1","0","62","0.0","1","0","150","0.0","1","0","7","0.2857142857142857","1","2","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","7","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"AS","2022-01-02T00:00:00.000","0","1","0","0","1","0","0","1","150","1","60","1","0","1","0","1","0","1","0","1","0","1","2","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.4","1","60","150","0.0","1","0","60","0.0","1","0","150","0.0","1","0","7","0.2857142857142857","1","2","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","6","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"ID","2021-12-31T00:00:00.000","4","46","3","4","46","3","11","52","3311","53","2350","53","247","52","24","53","2","52","3","52","4","52","218","53","75","52","76","53","233","52","230","53","14","52","8","52","289","53","0.7097553609181516","53","2350","3311","0.1063280241067585","52","247","2323","0.07555827470174366","52","247","3269","0.26881720430107525","52","75","279","0.754325259515571","53","218","289",,"0","53","3","51","2","52","0","52","1","52","5","52","6","52","6","52","1","53","0","52","0","51","0","51","0","51","0","51","2","51","0","51","0","51","0","52","5","52","1007","87","392","170","0","25","0","51","0","51","0","51","0","51","8","0","51","51","278","32","383","32",,"0",,"0",,"0",,"0",,"0","107","32","120","32"
"WY","2021-12-31T00:00:00.000","9","20","2","11","18","2","0","29","1743","31","865","31","69","29","11","31","14","29","1","29","0","29","69","31","26","29","25","31","67","29","66","31","2","29","2","29","140","31","0.49627079747561675","31","865","1743","0.08146399055489964","29","69","847","0.04044548651817116","29","69","1706","0.19402985074626866","29","26","134","0.4928571428571429","31","69","140",,"0","31","0","31","3","31","2","31","2","31","2","31","1","31","1","31","0","31","0","29","0","29","1","29","1","29","0","29","4","29","5","29","3","29","0","29","4","29","883","444","1079","68","7","30","0","29","3","29","0","29","0","29","12","0","29","29","5","6","45","6",,"0",,"0",,"0",,"0",,"0","0","6","0","6"
"CT","2021-12-30T00:00:00.000","2","31","7","0","33","7","17","39","8102","40","6578","40","1338","39","233","40","38","39","8","39","0","39","688","40","221","39","225","40","1305","39","1255","40","33","39","27","39","877","40","0.81189829671686","40","6578","8102","0.20515179392824287","39","1338","6522","0.1669369931378665","39","1338","8015","0.2584795321637427","39","221","855","0.7844925883694412","40","688","877",,"2","40","19","40","20","40","24","40","41","40","42","40","28","40","50","40","7","40","1","39","0","39","2","39","1","39","3","39","5","39","9","39","17","39","0","39","13","39","1439","987","1365","248","0","30","2","38","5","38","0","37","0","38","13","1","38","38","448","39","637","39",,"0",,"0",,"0",,"0",,"0","195","39","334","39"
"VI","2021-12-29T00:00:00.000","2","0","0","2","0","0","0","2","168","2","98","2","10","2","0","2","0","2","0","2","0","2","6","2","2","2","2","2","9","2","9","2","1","2","1","2","20","2","0.5833333333333334","2","98","168","0.10204081632653061","2","10","98","0.05952380952380952","2","10","168","0.1","2","2","20","0.3","2","6","20",,"0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","146","17","76","0","0","34","0","2","0","2","0","2","0","2","0","0","2","2","9","2","16","2",,"0",,"0",,"0",,"0",,"0","0","2","6","2"
"AS","2021-12-28T00:00:00.000","0","1","0","0","1","0","0","1","150","1","64","1","0","1","0","1","0","1","0","1","0","1","3","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.4266666666666667","1","64","150","0.0","1","0","64","0.0","1","0","150","0.0","1","0","7","0.42857142857142855","1","3","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","10","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"UT","2021-12-28T00:00:00.000","1","43","9","1","43","9","1","52","5582","53","3296","53","442","52","77","53","5","52","3","52","0","52","423","53","156","52","156","53","429","52","411","53","13","52","1","52","623","53","0.590469365818703","53","3296","5582","0.136","52","442","3250","0.08029064486830155","52","442","5505","0.2544861337683524","52","156","613","0.6789727126805778","53","423","623",,"1","53","11","53","10","53","7","53","16","53","15","53","8","53","9","53","0","53","0","52","0","52","2","52","0","52","1","52","2","52","0","52","0","52","0","52","1","52","559","276","184","79","0","31","0","51","0","51","0","51","0","51","38","0","51","51","452","52","803","52",,"0",,"0",,"0",,"0",,"0","227","52","409","52"
"AS","2021-12-26T00:00:00.000","0","1","0","0","1","0","0","1","150","1","55","1","0","1","0","1","0","1","0","1","0","1","2","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.36666666666666664","1","55","150","0.0","1","0","55","0.0","1","0","150","0.0","1","0","7","0.2857142857142857","1","2","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","4","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"VI","2021-12-26T00:00:00.000","2","0","0","2","0","0","0","2","168","2","85","2","4","2","2","2","2","2","0","2","0","2","8","2","1","2","1","2","4","2","4","2","0","2","0","2","20","2","0.5059523809523809","2","85","168","0.047058823529411764","2","4","85","0.023809523809523808","2","4","168","0.05","2","1","20","0.4","2","8","20",,"0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","2","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","2","2","0","2","146","17","102","0","0","7","0","2","0","2","0","2","0","2","0","0","2","2","5","2","16","2",,"0",,"0",,"0",,"0",,"0","0","2","6","2"
"VI","2021-12-23T00:00:00.000","2","0","0","2","0","0","0","2","168","2","87","2","1","2","0","2","0","2","0","2","0","2","5","2","0","2","0","2","1","2","1","2","0","2","0","2","20","2","0.5178571428571429","2","87","168","0.011494252873563218","2","1","87","0.005952380952380952","2","1","168","0.0","2","0","20","0.25","2","5","20",,"0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","146","17","102","0","0","7","0","2","0","2","0","2","0","2","0","0","2","2","9","2","16","2",,"0",,"0",,"0",,"0",,"0","0","2","6","2"
"DE","2021-12-21T00:00:00.000","2","7","2","2","7","2","2","10","2899","11","2290","11","391","10","31","11","49","10","3","10","0","10","171","11","50","10","49","11","380","10","360","11","11","10","10","10","197","11","0.7899275612280097","11","2290","2899","0.17224669603524229","10","391","2270","0.1362369337979094","10","391","2870","0.2604166666666667","10","50","192","0.868020304568528","11","171","197",,"0","11","1","11","2","11","5","11","5","11","6","11","8","11","4","11","0","11","0","10","0","10","2","10","5","10","4","10","9","10","17","10","12","10","0","10","4","10","579","51","337","181","0","21","0","9","1","9","0","9","0","9","7","0","9","9","321","10","543","10",,"0",,"0",,"0",,"0",,"0","108","10","172","10"
"WY","2021-12-21T00:00:00.000","8","19","2","10","17","2","0","27","1598","29","743","29","84","27","11","29","7","27","3","27","0","27","59","29","27","27","20","29","83","27","79","29","1","27","1","27","140","29","0.46495619524405507","29","743","1598","0.11522633744855967","27","84","729","0.053811659192825115","27","84","1561","0.20149253731343283","27","27","134","0.42142857142857143","29","59","140",,"0","29","0","29","0","29","1","29","1","29","6","29","3","29","0","29","0","29","0","27","2","27","0","27","0","27","1","27","2","27","1","27","1","27","0","27","2","27","956","405","1036","53","7","37","0","27","1","27","0","27","0","27","2","0","27","27","4","4","30","4",,"0",,"0",,"0",,"0",,"0","0","4","0","4"
"VI","2021-12-18T00:00:00.000","2","0","0","2","0","0","0","2","168","2","88","2","2","2","0","2","0","2","0","2","0","2","7","2","0","2","0","2","2","2","2","2","0","2","0","2","20","2","0.5238095238095238","2","88","168","0.022727272727272728","2","2","88","0.011904761904761904","2","2","168","0.0","2","0","20","0.35","2","7","20",,"0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","146","17","110","0","0","5","0","2","0","2","0","2","0","2","0","0","2","2","9","2","16","2",,"0",,"0",,"0",,"0",,"0","1","2","6","2"
"AS","2021-12-16T00:00:00.000","0","1","0","0","1","0","0","1","150","1","69","1","0","1","0","1","0","1","0","1","0","1","5","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.46","1","69","150","0.0","1","0","69","0.0","1","0","150","0.0","1","0","7","0.7142857142857143","1","5","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","14","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"VT","2021-12-16T00:00:00.000","9","7","1","10","6","1","3","16","1228","17","857","17","65","16","6","17","6","16","0","16","0","16","74","17","19","16","21","17","65","16","66","17","0","16","0","16","98","17","0.6978827361563518","17","857","1228","0.07803121248499399","16","65","833","0.05430242272347535","16","65","1197","0.20652173913043478","16","19","92","0.7551020408163265","17","74","98",,"0","17","0","17","0","17","2","17","0","17","1","17","2","17","1","17","0","17","1","16","0","16","0","16","0","16","4","16","1","16","0","16","0","16","0","16","1","16",,,,,,,"0","16","0","16","0","16","0","16","1","0","16","16","49","1","86","1",,"0",,"0",,"0",,"0",,"0","21","1","33","1"
"AS","2021-12-14T00:00:00.000","0","1","0","0","1","0","0","1","150","1","81","1","0","1","0","1","0","1","0","1","0","1","4","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.54","1","81","150","0.0","1","0","81","0.0","1","0","150","0.0","1","0","7","0.5714285714285714","1","4","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","14","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"WA","2021-12-13T00:00:00.000","18","73","3","19","72","3","8","92","11327","94","9394","94","916","92","62","94","201","92","1","92","19","92","910","94","197","92","169","94","881","92","629","94","35","92","12","92","1190","94","0.8293458108943232","94","9394","11327","0.09848403397484141","92","916","9301","0.08185880250223414","92","916","11190","0.16852010265183917","92","197","1169","0.7647058823529411","94","910","1190",,"0","94","4","94","4","94","8","94","6","94","16","94","16","94","7","94","1","94","1","92","19","92","22","92","12","92","25","92","28","92","35","92","40","92","19","92","7","92","559","55","10","230","17","9","0","50","0","50","0","50","0","50","1","0","50","50","829","92","1230","92",,"0",,"0",,"0",,"0",,"0","290","92","449","92"
"AK","2021-12-12T00:00:00.000","1","22","1","1","22","1","11","24","1596","24","1194","24","68","24","6","24","3","24","0","24","0","24","106","24","9","24","9","24","66","24","62","24","2","24","1","24","126","24","0.7481203007518797","24","1194","1596","0.05695142378559464","24","68","1194","0.042606516290726815","24","68","1596","0.07142857142857142","24","9","126","0.8412698412698413","24","106","126",,"0","24","0","24","0","24","1","24","1","24","1","24","2","24","1","24","0","24","0","24","0","24","0","24","2","24","0","24","0","24","0","24","0","24","1","24","1","24","513","497","835","58","0","25","0","21","0","21","0","21","0","21","0","0","21","21","208","24","251","24",,"0",,"0",,"0",,"0",,"0","49","24","63","24"
"AS","2021-12-11T00:00:00.000","0","1","0","0","1","0","0","1","150","1","69","1","0","1","0","1","0","1","0","1","0","1","4","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.46","1","69","150","0.0","1","0","69","0.0","1","0","150","0.0","1","0","7","0.5714285714285714","1","4","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","11","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"UT","2021-12-11T00:00:00.000","1","49","9","1","49","9","4","58","6258","59","4031","59","515","58","64","59","2","58","10","58","0","58","470","59","195","58","198","59","492","58","472","59","23","58","1","58","623","59","0.6441355065516139","59","4031","6258","0.12942950490072883","58","515","3979","0.08333333333333333","58","515","6180","0.3181076672104405","58","195","613","0.7544141252006421","59","470","623",,"0","59","4","58","11","58","5","58","15","58","14","58","12","58","3","58","0","59","0","58","0","57","0","57","1","57","0","57","1","57","0","57","0","57","0","58","3","58","613","244","73","63","0","60","0","56","0","56","0","56","0","56","17","1","56","56","567","58","933","58",,"0",,"0",,"0",,"0",,"0","257","58","405","58"
"SD","2021-12-10T00:00:00.000","2","60","3","2","60","3","47","62","2756","65","1782","65","271","62","38","65","18","62","3","62","4","62","162","65","80","62","84","65","262","62","241","65","9","62","5","62","252","65","0.6465892597968069","65","1782","2756","0.15494568324757005","62","271","1749","0.1006312662458225","62","271","2693","0.3292181069958848","62","80","243","0.6428571428571429","65","162","252",,"0","65","6","64","4","64","4","64","3","64","10","64","8","64","3","64","0","65","0","62","2","61","3","61","3","61","3","61","2","61","1","61","4","61","0","62","3","62","721","131","549","261","0","334","0","61","1","61","0","61","0","61","3","0","61","61","329","62","385","62",,"0",,"0",,"0",,"0",,"0","46","62","84","62"
"VI","2021-12-08T00:00:00.000","2","0","0","2","0","0","0","2","168","2","100","2","2","2","1","2","0","2","0","2","0","2","8","2","0","2","0","2","2","2","2","2","0","2","0","2","20","2","0.5952380952380952","2","100","168","0.02","2","2","100","0.011904761904761904","2","2","168","0.0","2","0","20","0.4","2","8","20",,"0","2","0","1","0","1","0","1","1","1","0","1","0","1","0","1","0","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","141","17","96","3","0","0","0","2","0","2","0","2","0","2","0","0","2","2","9","2","16","2",,"0",,"0",,"0",,"0",,"0","0","2","6","2"
"AS","2021-12-07T00:00:00.000","0","1","0","0","1","0","0","1","150","1","76","1","0","1","0","1","0","1","0","1","0","1","6","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.5066666666666667","1","76","150","0.0","1","0","76","0.0","1","0","150","0.0","1","0","7","0.8571428571428571","1","6","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","15","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"AS","2021-12-06T00:00:00.000","0","1","0","0","1","0","0","1","150","1","67","1","0","1","0","1","0","1","0","1","0","1","6","1","0","1","0","1","0","1","0","1","0","1","0","1","7","1","0.44666666666666666","1","67","150","0.0","1","0","67","0.0","1","0","150","0.0","1","0","7","0.8571428571428571","1","6","7",,"0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","1","426","10","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","12","1","28","1",,"0",,"0",,"0",,"0",,"0","0","1","0","1"
"HI","2021-12-04T00:00:00.000","3","19","4","3","19","4","0","26","2606","26","1985","26","48","26","4","26","9","26","0","26","0","26","132","26","7","26","7","26","48","26","43","26","0","26","0","26","208","26","0.7617037605525709","26","1985","2606","0.024181360201511334","26","48","1985","0.01841903300076746","26","48","2606","0.03365384615384615","26","7","208","0.6346153846153846","26","132","208",,"0","26","0","24","0","24","0","24","0","24","1","24","1","24","0","24","2","26","0","26","1","24","1","24","3","24","1","24","0","24","2","24","1","24","0","26","0","26","415","0","2","63","0","15","0","24","0","24","0","24","0","24","0","0","24","24","52","22","77","22",,"0",,"0",,"0",,"0",,"0","11","22","207","22"
"VI","2021-12-04T00:00:00.000","2","0","0","2","0","0","0","2","168","2","94","2","1","2","0","2","0","2","0","2","0","2","4","2","0","2","0","2","1","2","1","2","0","2","0","2","20","2","0.5595238095238095","2","94","168","0.010638297872340425","2","1","94","0.005952380952380952","2","1","168","0.0","2","0","20","0.2","2","4","20",,"0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","146","17","96","4","0","0","0","2","0","2","0","2","0","2","0","0","2","2","8","2","16","2",,"0",,"0",,"0",,"0",,"0","0","2","6","2"
"PR","2021-12-03T00:00:00.000","0","9","56","0","9","56","0","64","9333","65","5941","65","43","64","5","65","3","64","0","64","0","64","458","65","7","64","3","65","41","64","32","65","2","64","1","64","657","65","0.6365584485160184","65","5941","9333","0.007379440535438476","64","43","5827","0.004692786205391247","64","43","9163","0.011058451816745656","64","7","633","0.6971080669710806","65","458","657",,"0","65","1","65","1","65","0","65","0","65","1","65","1","65","0","65","1","65","0","64","0","64","0","64","0","64","1","64","1","64","1","64","0","64","0","64","0","64","0","32","1026","0","0","21","4","64","5","64","0","64","0","64","21","1","64","64","628","64","1329","64",,"0",,"0",,"0",,"0",,"0","164","64","365","64"
"DE","2021-12-01T00:00:00.000","1","14","1","2","13","1","7","15","3530","16","2667","16","263","15","24","16","37","15","2","15","0","15","168","16","29","15","28","16","256","15","241","16","7","15","6","15","195","16","0.7555240793201133","16","2667","3530","0.09969673995451099","15","263","2638","0.07512139388746072","15","263","3501","0.15263157894736842","15","29","190","0.8615384615384616","16","168","195",,"0","16","0","16","3","16","5","16","4","16","7","16","2","16","3","16","0","16","0","15","3","15","1","15","3","15","5","15","6","15","10","15","9","15","0","15","3","15","765","98","450","138","0","9","0","14","2","14","0","14","0","14","5","0","14","14","453","15","620","15",,"0",,"0",,"0",,"0",,"0","113","15","172","15"
"VI","2021-12-01T00:00:00.000","2","0","0","2","0","0","0","2","168","2","98","2","1","2","0","2","0","2","0","2","0","2","9","2","0","2","0","2","1","2","1","2","0","2","0","2","20","2","0.5833333333333334","2","98","168","0.01020408163265306","2","1","98","0.005952380952380952","2","1","168","0.0","2","0","20","0.45","2","9","20",,"0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","146","17","96","4","0","0","0","2","0","2","0","2","0","2","0","0","2","2","11","2","16","2",,"0",,"0",,"0",,"0",,"0","0","2","6","2"
"AK","2021-11-30T00:00:00.000","1","20","1","1","20","1","0","22","1413","22","1032","22","74","22","8","22","1","22","2","22","0","22","100","22","17","22","17","22","71","22","68","22","3","22","3","22","122","22","0.7303609341825902","22","1032","1413","0.07170542635658915","22","74","1032","0.052370842179759375","22","74","1413","0.13934426229508196","22","17","122","0.819672131147541","22","100","122",,"0","22","1","21","0","21","0","21","1","21","2","21","2","21","2","21","0","22","0","22","0","21","0","21","0","21","0","21","0","21","0","21","1","21","0","22","1","22","839","483","717","72","0","14","0","20","0","20","0","20","0","20","0","0","20","20","112","22","147","22",,"0",,"0",,"0",,"0",,"0","50","22","67","22"
"VI","2021-11-30T00:00:00.000","2","0","0","2","0","0","0","2","168","2","100","2","1","2","0","2","0","2","0","2","0","2","10","2","0","2","0","2","1","2","1","2","0","2","0","2","20","2","0.5952380952380952","2","100","168","0.01","2","1","100","0.005952380952380952","2","1","168","0.0","2","0","20","0.5","2","10","20",,"0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","2","0","2","148","17","96","39","0","0","0","2","0","2","0","2","0","2","0","0","2","2","6","2","16","2",,"0",,"0",,"0",,"0",,"0","0","2","6","2"
